province,date,n,province_name
19,1,NA,Yunnan
19,2,NA,Yunnan
19,3,NA,Yunnan
19,4,NA,Yunnan
19,5,NA,Yunnan
19,6,NA,Yunnan
19,7,NA,Yunnan
19,8,NA,Yunnan
19,9,NA,Yunnan
19,10,NA,Yunnan
19,11,NA,Yunnan
19,12,NA,Yunnan
19,13,NA,Yunnan
19,14,NA,Yunnan
19,15,NA,Yunnan
19,16,NA,Yunnan
19,17,NA,Yunnan
19,18,NA,Yunnan
19,19,NA,Yunnan
19,20,NA,Yunnan
19,21,NA,Yunnan
19,22,NA,Yunnan
19,23,NA,Yunnan
19,24,NA,Yunnan
19,25,NA,Yunnan
19,26,NA,Yunnan
19,27,NA,Yunnan
19,28,NA,Yunnan
19,29,NA,Yunnan
19,30,NA,Yunnan
19,31,NA,Yunnan
19,32,NA,Yunnan
19,33,NA,Yunnan
19,34,NA,Yunnan
19,35,NA,Yunnan
19,36,NA,Yunnan
19,37,NA,Yunnan
19,38,NA,Yunnan
19,39,NA,Yunnan
19,40,NA,Yunnan
19,41,NA,Yunnan
19,42,NA,Yunnan
19,43,NA,Yunnan
19,44,NA,Yunnan
19,45,NA,Yunnan
19,46,NA,Yunnan
19,47,NA,Yunnan
19,48,NA,Yunnan
19,49,NA,Yunnan
19,50,NA,Yunnan
19,51,NA,Yunnan
19,52,NA,Yunnan
19,53,NA,Yunnan
19,54,NA,Yunnan
19,55,NA,Yunnan
19,56,NA,Yunnan
19,57,NA,Yunnan
19,58,NA,Yunnan
19,59,NA,Yunnan
19,60,NA,Yunnan
19,61,NA,Yunnan
19,62,NA,Yunnan
19,63,NA,Yunnan
19,64,NA,Yunnan
19,65,NA,Yunnan
19,66,NA,Yunnan
19,67,NA,Yunnan
19,68,NA,Yunnan
19,69,NA,Yunnan
19,70,NA,Yunnan
19,71,NA,Yunnan
19,72,NA,Yunnan
19,73,NA,Yunnan
19,74,NA,Yunnan
19,75,NA,Yunnan
19,76,NA,Yunnan
19,77,NA,Yunnan
19,78,NA,Yunnan
19,79,NA,Yunnan
19,80,NA,Yunnan
19,81,NA,Yunnan
19,82,NA,Yunnan
19,83,1,Yunnan
19,84,3,Yunnan
19,85,6,Yunnan
19,86,5,Yunnan
19,87,10,Yunnan
19,88,18,Yunnan
19,89,11,Yunnan
19,90,15,Yunnan
19,91,13,Yunnan
19,92,10,Yunnan
19,93,12,Yunnan
19,94,12,Yunnan
19,95,5,Yunnan
19,96,6,Yunnan
19,97,5,Yunnan
19,98,5,Yunnan
19,99,0,Yunnan
19,100,3,Yunnan
19,101,8,Yunnan
19,102,4,Yunnan
19,103,1,Yunnan
19,104,2,Yunnan
19,105,6,Yunnan
19,106,6,Yunnan
19,107,3,Yunnan
19,108,0,Yunnan
19,109,1,Yunnan
19,110,0,Yunnan
19,111,2,Yunnan
19,112,0,Yunnan
19,113,0,Yunnan
19,114,0,Yunnan
19,115,0,Yunnan
19,116,0,Yunnan
19,117,0,Yunnan
19,118,0,Yunnan
19,119,0,Yunnan
19,120,0,Yunnan
19,121,0,Yunnan
19,122,0,Yunnan
19,123,0,Yunnan
20,0,NA,Hainan
20,1,NA,Hainan
20,2,NA,Hainan
20,3,NA,Hainan
20,4,NA,Hainan
20,5,NA,Hainan
20,6,NA,Hainan
20,7,NA,Hainan
20,8,NA,Hainan
20,9,NA,Hainan
20,10,NA,Hainan
20,11,NA,Hainan
20,12,NA,Hainan
20,13,NA,Hainan
20,14,NA,Hainan
20,15,NA,Hainan
20,16,NA,Hainan
20,17,NA,Hainan
20,18,NA,Hainan
20,19,NA,Hainan
20,20,NA,Hainan
20,21,NA,Hainan
20,22,NA,Hainan
20,23,NA,Hainan
20,24,NA,Hainan
20,25,NA,Hainan
20,26,NA,Hainan
20,27,NA,Hainan
20,28,NA,Hainan
20,29,NA,Hainan
20,30,NA,Hainan
20,31,NA,Hainan
20,32,NA,Hainan
20,33,NA,Hainan
20,34,NA,Hainan
20,35,NA,Hainan
20,36,NA,Hainan
20,37,NA,Hainan
20,38,NA,Hainan
20,39,NA,Hainan
20,40,NA,Hainan
20,41,NA,Hainan
20,42,NA,Hainan
20,43,NA,Hainan
20,44,NA,Hainan
20,45,NA,Hainan
20,46,NA,Hainan
20,47,NA,Hainan
20,48,NA,Hainan
20,49,NA,Hainan
20,50,NA,Hainan
20,51,NA,Hainan
20,52,NA,Hainan
20,53,NA,Hainan
20,54,NA,Hainan
20,55,NA,Hainan
20,56,NA,Hainan
20,57,NA,Hainan
20,58,NA,Hainan
20,59,NA,Hainan
20,60,NA,Hainan
20,61,NA,Hainan
20,62,NA,Hainan
20,63,NA,Hainan
20,64,NA,Hainan
20,65,NA,Hainan
20,66,NA,Hainan
20,67,NA,Hainan
20,68,NA,Hainan
20,69,NA,Hainan
20,70,NA,Hainan
20,71,NA,Hainan
20,72,NA,Hainan
20,73,NA,Hainan
20,74,NA,Hainan
20,75,NA,Hainan
20,76,NA,Hainan
20,77,NA,Hainan
20,78,NA,Hainan
20,79,NA,Hainan
20,80,NA,Hainan
20,81,NA,Hainan
20,82,NA,Hainan
20,83,1,Hainan
20,84,3,Hainan
20,85,11,Hainan
20,86,3,Hainan
20,87,11,Hainan
20,88,7,Hainan
20,89,3,Hainan
20,90,3,Hainan
20,91,6,Hainan
20,92,10,Hainan
20,93,2,Hainan
20,94,8,Hainan
20,95,8,Hainan
20,96,19,Hainan
20,97,7,Hainan
20,98,11,Hainan
20,99,7,Hainan
20,100,7,Hainan
20,101,7,Hainan
20,102,6,Hainan
20,103,13,Hainan
20,104,0,Hainan
20,105,2,Hainan
20,106,3,Hainan
20,107,0,Hainan
20,108,1,Hainan
20,109,0,Hainan
20,110,5,Hainan
20,111,0,Hainan
20,112,0,Hainan
20,113,0,Hainan
20,114,0,Hainan
20,115,0,Hainan
20,116,0,Hainan
20,117,0,Hainan
20,118,0,Hainan
20,119,0,Hainan
20,120,0,Hainan
20,121,0,Hainan
20,122,0,Hainan
20,123,0,Hainan
21,0,NA,Guizhou
21,1,NA,Guizhou
21,2,NA,Guizhou
21,3,NA,Guizhou
21,4,NA,Guizhou
21,5,NA,Guizhou
21,6,NA,Guizhou
21,7,NA,Guizhou
21,8,NA,Guizhou
21,9,NA,Guizhou
21,10,NA,Guizhou
21,11,NA,Guizhou
21,12,NA,Guizhou
21,13,NA,Guizhou
21,14,NA,Guizhou
21,15,NA,Guizhou
21,16,NA,Guizhou
21,17,NA,Guizhou
21,18,NA,Guizhou
21,19,NA,Guizhou
21,20,NA,Guizhou
21,21,NA,Guizhou
21,22,NA,Guizhou
21,23,NA,Guizhou
21,24,NA,Guizhou
21,25,NA,Guizhou
21,26,NA,Guizhou
21,27,NA,Guizhou
21,28,NA,Guizhou
21,29,NA,Guizhou
21,30,NA,Guizhou
21,31,NA,Guizhou
21,32,NA,Guizhou
21,33,NA,Guizhou
21,34,NA,Guizhou
21,35,NA,Guizhou
21,36,NA,Guizhou
21,37,NA,Guizhou
21,38,NA,Guizhou
21,39,NA,Guizhou
21,40,NA,Guizhou
21,41,NA,Guizhou
21,42,NA,Guizhou
21,43,NA,Guizhou
21,44,NA,Guizhou
21,45,NA,Guizhou
21,46,NA,Guizhou
21,47,NA,Guizhou
21,48,NA,Guizhou
21,49,NA,Guizhou
21,50,NA,Guizhou
21,51,NA,Guizhou
21,52,NA,Guizhou
21,53,NA,Guizhou
21,54,NA,Guizhou
21,55,NA,Guizhou
21,56,NA,Guizhou
21,57,NA,Guizhou
21,58,NA,Guizhou
21,59,NA,Guizhou
21,60,NA,Guizhou
21,61,NA,Guizhou
21,62,NA,Guizhou
21,63,NA,Guizhou
21,64,NA,Guizhou
21,65,NA,Guizhou
21,66,NA,Guizhou
21,67,NA,Guizhou
21,68,NA,Guizhou
21,69,NA,Guizhou
21,70,NA,Guizhou
21,71,NA,Guizhou
21,72,NA,Guizhou
21,73,NA,Guizhou
21,74,NA,Guizhou
21,75,NA,Guizhou
21,76,NA,Guizhou
21,77,NA,Guizhou
21,78,NA,Guizhou
21,79,NA,Guizhou
21,80,NA,Guizhou
21,81,NA,Guizhou
21,82,NA,Guizhou
21,83,2,Guizhou
21,84,0,Guizhou
21,85,1,Guizhou
21,86,1,Guizhou
21,87,2,Guizhou
21,88,2,Guizhou
21,89,0,Guizhou
21,90,3,Guizhou
21,91,17,Guizhou
21,92,0,Guizhou
21,93,9,Guizhou
21,94,8,Guizhou
21,95,12,Guizhou
21,96,6,Guizhou
21,97,7,Guizhou
21,98,10,Guizhou
21,99,8,Guizhou
21,100,10,Guizhou
21,101,10,Guizhou
21,102,18,Guizhou
21,103,6,Guizhou
21,104,2,Guizhou
21,105,5,Guizhou
21,106,3,Guizhou
21,107,1,Guizhou
21,108,2,Guizhou
21,109,0,Guizhou
21,110,0,Guizhou
21,111,0,Guizhou
21,112,0,Guizhou
21,113,0,Guizhou
21,114,0,Guizhou
21,115,0,Guizhou
21,116,0,Guizhou
21,117,0,Guizhou
21,118,0,Guizhou
21,119,0,Guizhou
21,120,0,Guizhou
21,121,0,Guizhou
21,122,0,Guizhou
21,123,0,Guizhou
22,0,NA,Tianjin
22,1,NA,Tianjin
22,2,NA,Tianjin
22,3,NA,Tianjin
22,4,NA,Tianjin
22,5,NA,Tianjin
22,6,NA,Tianjin
22,7,NA,Tianjin
22,8,NA,Tianjin
22,9,NA,Tianjin
22,10,NA,Tianjin
22,11,NA,Tianjin
22,12,NA,Tianjin
22,13,NA,Tianjin
22,14,NA,Tianjin
22,15,NA,Tianjin
22,16,NA,Tianjin
22,17,NA,Tianjin
22,18,NA,Tianjin
22,19,NA,Tianjin
22,20,NA,Tianjin
22,21,NA,Tianjin
22,22,NA,Tianjin
22,23,NA,Tianjin
22,24,NA,Tianjin
22,25,NA,Tianjin
22,26,NA,Tianjin
22,27,NA,Tianjin
22,28,NA,Tianjin
22,29,NA,Tianjin
22,30,NA,Tianjin
22,31,NA,Tianjin
22,32,NA,Tianjin
22,33,NA,Tianjin
22,34,NA,Tianjin
22,35,NA,Tianjin
22,36,NA,Tianjin
22,37,NA,Tianjin
22,38,NA,Tianjin
22,39,NA,Tianjin
22,40,NA,Tianjin
22,41,NA,Tianjin
22,42,NA,Tianjin
22,43,NA,Tianjin
22,44,NA,Tianjin
22,45,NA,Tianjin
22,46,NA,Tianjin
22,47,NA,Tianjin
22,48,NA,Tianjin
22,49,NA,Tianjin
22,50,NA,Tianjin
22,51,NA,Tianjin
22,52,NA,Tianjin
22,53,NA,Tianjin
22,54,NA,Tianjin
22,55,NA,Tianjin
22,56,NA,Tianjin
22,57,NA,Tianjin
22,58,NA,Tianjin
22,59,NA,Tianjin
22,60,NA,Tianjin
22,61,NA,Tianjin
22,62,NA,Tianjin
22,63,NA,Tianjin
22,64,NA,Tianjin
22,65,NA,Tianjin
22,66,NA,Tianjin
22,67,NA,Tianjin
22,68,NA,Tianjin
22,69,NA,Tianjin
22,70,NA,Tianjin
22,71,NA,Tianjin
22,72,NA,Tianjin
22,73,NA,Tianjin
22,74,NA,Tianjin
22,75,NA,Tianjin
22,76,NA,Tianjin
22,77,NA,Tianjin
22,78,NA,Tianjin
22,79,NA,Tianjin
22,80,NA,Tianjin
22,81,NA,Tianjin
22,82,NA,Tianjin
22,83,0,Tianjin
22,84,4,Tianjin
22,85,2,Tianjin
22,86,4,Tianjin
22,87,9,Tianjin
22,88,1,Tianjin
22,89,3,Tianjin
22,90,4,Tianjin
22,91,1,Tianjin
22,92,9,Tianjin
22,93,7,Tianjin
22,94,12,Tianjin
22,95,7,Tianjin
22,96,2,Tianjin
22,97,10,Tianjin
22,98,2,Tianjin
22,99,7,Tianjin
22,100,3,Tianjin
22,101,4,Tianjin
22,102,11,Tianjin
22,103,6,Tianjin
22,104,7,Tianjin
22,105,1,Tianjin
22,106,2,Tianjin
22,107,2,Tianjin
22,108,1,Tianjin
22,109,3,Tianjin
22,110,2,Tianjin
22,111,1,Tianjin
22,112,1,Tianjin
22,113,3,Tianjin
22,114,0,Tianjin
22,115,0,Tianjin
22,116,0,Tianjin
22,117,0,Tianjin
22,118,1,Tianjin
22,119,0,Tianjin
22,120,0,Tianjin
22,121,0,Tianjin
22,122,0,Tianjin
22,123,0,Tianjin
23,0,NA,Shanxi
23,1,NA,Shanxi
23,2,NA,Shanxi
23,3,NA,Shanxi
23,4,NA,Shanxi
23,5,NA,Shanxi
23,6,NA,Shanxi
23,7,NA,Shanxi
23,8,NA,Shanxi
23,9,NA,Shanxi
23,10,NA,Shanxi
23,11,NA,Shanxi
23,12,NA,Shanxi
23,13,NA,Shanxi
23,14,NA,Shanxi
23,15,NA,Shanxi
23,16,NA,Shanxi
23,17,NA,Shanxi
23,18,NA,Shanxi
23,19,NA,Shanxi
23,20,NA,Shanxi
23,21,NA,Shanxi
23,22,NA,Shanxi
23,23,NA,Shanxi
23,24,NA,Shanxi
23,25,NA,Shanxi
23,26,NA,Shanxi
23,27,NA,Shanxi
23,28,NA,Shanxi
23,29,NA,Shanxi
23,30,NA,Shanxi
23,31,NA,Shanxi
23,32,NA,Shanxi
23,33,NA,Shanxi
23,34,NA,Shanxi
23,35,NA,Shanxi
23,36,NA,Shanxi
23,37,NA,Shanxi
23,38,NA,Shanxi
23,39,NA,Shanxi
23,40,NA,Shanxi
23,41,NA,Shanxi
23,42,NA,Shanxi
23,43,NA,Shanxi
23,44,NA,Shanxi
23,45,NA,Shanxi
23,46,NA,Shanxi
23,47,NA,Shanxi
23,48,NA,Shanxi
23,49,NA,Shanxi
23,50,NA,Shanxi
23,51,NA,Shanxi
23,52,NA,Shanxi
23,53,NA,Shanxi
23,54,NA,Shanxi
23,55,NA,Shanxi
23,56,NA,Shanxi
23,57,NA,Shanxi
23,58,NA,Shanxi
23,59,NA,Shanxi
23,60,NA,Shanxi
23,61,NA,Shanxi
23,62,NA,Shanxi
23,63,NA,Shanxi
23,64,NA,Shanxi
23,65,NA,Shanxi
23,66,NA,Shanxi
23,67,NA,Shanxi
23,68,NA,Shanxi
23,69,NA,Shanxi
23,70,NA,Shanxi
23,71,NA,Shanxi
23,72,NA,Shanxi
23,73,NA,Shanxi
23,74,NA,Shanxi
23,75,NA,Shanxi
23,76,NA,Shanxi
23,77,NA,Shanxi
23,78,NA,Shanxi
23,79,NA,Shanxi
23,80,NA,Shanxi
23,81,NA,Shanxi
23,82,NA,Shanxi
23,83,0,Shanxi
23,84,0,Shanxi
23,85,5,Shanxi
23,86,3,Shanxi
23,87,4,Shanxi
23,88,14,Shanxi
23,89,0,Shanxi
23,90,8,Shanxi
23,91,4,Shanxi
23,92,8,Shanxi
23,93,19,Shanxi
23,94,8,Shanxi
23,95,7,Shanxi
23,96,0,Shanxi
23,97,15,Shanxi
23,98,8,Shanxi
23,99,11,Shanxi
23,100,4,Shanxi
23,101,0,Shanxi
23,102,5,Shanxi
23,103,2,Shanxi
23,104,0,Shanxi
23,105,1,Shanxi
23,106,1,Shanxi
23,107,1,Shanxi
23,108,1,Shanxi
23,109,1,Shanxi
23,110,0,Shanxi
23,111,1,Shanxi
23,112,0,Shanxi
23,113,0,Shanxi
23,114,0,Shanxi
23,115,1,Shanxi
23,116,0,Shanxi
23,117,0,Shanxi
23,118,0,Shanxi
23,119,0,Shanxi
23,120,0,Shanxi
23,121,0,Shanxi
23,122,0,Shanxi
23,123,0,Shanxi
24,0,NA,Liaoning
24,1,NA,Liaoning
24,2,NA,Liaoning
24,3,NA,Liaoning
24,4,NA,Liaoning
24,5,NA,Liaoning
24,6,NA,Liaoning
24,7,NA,Liaoning
24,8,NA,Liaoning
24,9,NA,Liaoning
24,10,NA,Liaoning
24,11,NA,Liaoning
24,12,NA,Liaoning
24,13,NA,Liaoning
24,14,NA,Liaoning
24,15,NA,Liaoning
24,16,NA,Liaoning
24,17,NA,Liaoning
24,18,NA,Liaoning
24,19,NA,Liaoning
24,20,NA,Liaoning
24,21,NA,Liaoning
24,22,NA,Liaoning
24,23,NA,Liaoning
24,24,NA,Liaoning
24,25,NA,Liaoning
24,26,NA,Liaoning
24,27,NA,Liaoning
24,28,NA,Liaoning
24,29,NA,Liaoning
24,30,NA,Liaoning
24,31,NA,Liaoning
24,32,NA,Liaoning
24,33,NA,Liaoning
24,34,NA,Liaoning
24,35,NA,Liaoning
24,36,NA,Liaoning
24,37,NA,Liaoning
24,38,NA,Liaoning
24,39,NA,Liaoning
24,40,NA,Liaoning
24,41,NA,Liaoning
24,42,NA,Liaoning
24,43,NA,Liaoning
24,44,NA,Liaoning
24,45,NA,Liaoning
24,46,NA,Liaoning
24,47,NA,Liaoning
24,48,NA,Liaoning
24,49,NA,Liaoning
24,50,NA,Liaoning
24,51,NA,Liaoning
24,52,NA,Liaoning
24,53,NA,Liaoning
24,54,NA,Liaoning
24,55,NA,Liaoning
24,56,NA,Liaoning
24,57,NA,Liaoning
24,58,NA,Liaoning
24,59,NA,Liaoning
24,60,NA,Liaoning
24,61,NA,Liaoning
24,62,NA,Liaoning
24,63,NA,Liaoning
24,64,NA,Liaoning
24,65,NA,Liaoning
24,66,NA,Liaoning
24,67,NA,Liaoning
24,68,NA,Liaoning
24,69,NA,Liaoning
24,70,NA,Liaoning
24,71,NA,Liaoning
24,72,NA,Liaoning
24,73,NA,Liaoning
24,74,NA,Liaoning
24,75,NA,Liaoning
24,76,NA,Liaoning
24,77,NA,Liaoning
24,78,NA,Liaoning
24,79,NA,Liaoning
24,80,NA,Liaoning
24,81,NA,Liaoning
24,82,NA,Liaoning
24,83,1,Liaoning
24,84,1,Liaoning
24,85,13,Liaoning
24,86,4,Liaoning
24,87,6,Liaoning
24,88,7,Liaoning
24,89,5,Liaoning
24,90,2,Liaoning
24,91,7,Liaoning
24,92,16,Liaoning
24,93,6,Liaoning
24,94,4,Liaoning
24,95,7,Liaoning
24,96,8,Liaoning
24,97,5,Liaoning
24,98,5,Liaoning
24,99,6,Liaoning
24,100,2,Liaoning
24,101,1,Liaoning
24,102,3,Liaoning
24,103,5,Liaoning
24,104,1,Liaoning
24,105,2,Liaoning
24,106,0,Liaoning
24,107,2,Liaoning
24,108,0,Liaoning
24,109,0,Liaoning
24,110,0,Liaoning
24,111,0,Liaoning
24,112,0,Liaoning
24,113,0,Liaoning
24,114,0,Liaoning
24,115,0,Liaoning
24,116,0,Liaoning
24,117,0,Liaoning
24,118,0,Liaoning
24,119,0,Liaoning
24,120,0,Liaoning
24,121,1,Liaoning
24,122,0,Liaoning
24,123,3,Liaoning
25,0,NA,Jilin
25,1,NA,Jilin
25,2,NA,Jilin
25,3,NA,Jilin
25,4,NA,Jilin
25,5,NA,Jilin
25,6,NA,Jilin
25,7,NA,Jilin
25,8,NA,Jilin
25,9,NA,Jilin
25,10,NA,Jilin
25,11,NA,Jilin
25,12,NA,Jilin
25,13,NA,Jilin
25,14,NA,Jilin
25,15,NA,Jilin
25,16,NA,Jilin
25,17,NA,Jilin
25,18,NA,Jilin
25,19,NA,Jilin
25,20,NA,Jilin
25,21,NA,Jilin
25,22,NA,Jilin
25,23,NA,Jilin
25,24,NA,Jilin
25,25,NA,Jilin
25,26,NA,Jilin
25,27,NA,Jilin
25,28,NA,Jilin
25,29,NA,Jilin
25,30,NA,Jilin
25,31,NA,Jilin
25,32,NA,Jilin
25,33,NA,Jilin
25,34,NA,Jilin
25,35,NA,Jilin
25,36,NA,Jilin
25,37,NA,Jilin
25,38,NA,Jilin
25,39,NA,Jilin
25,40,NA,Jilin
25,41,NA,Jilin
25,42,NA,Jilin
25,43,NA,Jilin
25,44,NA,Jilin
25,45,NA,Jilin
25,46,NA,Jilin
25,47,NA,Jilin
25,48,NA,Jilin
25,49,NA,Jilin
25,50,NA,Jilin
25,51,NA,Jilin
25,52,NA,Jilin
25,53,NA,Jilin
25,54,NA,Jilin
25,55,NA,Jilin
25,56,NA,Jilin
25,57,NA,Jilin
25,58,NA,Jilin
25,59,NA,Jilin
25,60,NA,Jilin
25,61,NA,Jilin
25,62,NA,Jilin
25,63,NA,Jilin
25,64,NA,Jilin
25,65,NA,Jilin
25,66,NA,Jilin
25,67,NA,Jilin
25,68,NA,Jilin
25,69,NA,Jilin
25,70,NA,Jilin
25,71,NA,Jilin
25,72,NA,Jilin
25,73,NA,Jilin
25,74,NA,Jilin
25,75,NA,Jilin
25,76,NA,Jilin
25,77,NA,Jilin
25,78,NA,Jilin
25,79,NA,Jilin
25,80,NA,Jilin
25,81,NA,Jilin
25,82,NA,Jilin
25,83,1,Jilin
25,84,2,Jilin
25,85,1,Jilin
25,86,0,Jilin
25,87,2,Jilin
25,88,2,Jilin
25,89,1,Jilin
25,90,5,Jilin
25,91,0,Jilin
25,92,3,Jilin
25,93,6,Jilin
25,94,8,Jilin
25,95,11,Jilin
25,96,12,Jilin
25,97,5,Jilin
25,98,6,Jilin
25,99,4,Jilin
25,100,9,Jilin
25,101,2,Jilin
25,102,1,Jilin
25,103,2,Jilin
25,104,1,Jilin
25,105,2,Jilin
25,106,2,Jilin
25,107,1,Jilin
25,108,0,Jilin
25,109,0,Jilin
25,110,1,Jilin
25,111,1,Jilin
25,112,0,Jilin
25,113,0,Jilin
25,114,0,Jilin
25,115,2,Jilin
25,116,0,Jilin
25,117,0,Jilin
25,118,0,Jilin
25,119,0,Jilin
25,120,0,Jilin
25,121,0,Jilin
25,122,0,Jilin
25,123,0,Jilin
26,0,NA,Gansu
26,1,NA,Gansu
26,2,NA,Gansu
26,3,NA,Gansu
26,4,NA,Gansu
26,5,NA,Gansu
26,6,NA,Gansu
26,7,NA,Gansu
26,8,NA,Gansu
26,9,NA,Gansu
26,10,NA,Gansu
26,11,NA,Gansu
26,12,NA,Gansu
26,13,NA,Gansu
26,14,NA,Gansu
26,15,NA,Gansu
26,16,NA,Gansu
26,17,NA,Gansu
26,18,NA,Gansu
26,19,NA,Gansu
26,20,NA,Gansu
26,21,NA,Gansu
26,22,NA,Gansu
26,23,NA,Gansu
26,24,NA,Gansu
26,25,NA,Gansu
26,26,NA,Gansu
26,27,NA,Gansu
26,28,NA,Gansu
26,29,NA,Gansu
26,30,NA,Gansu
26,31,NA,Gansu
26,32,NA,Gansu
26,33,NA,Gansu
26,34,NA,Gansu
26,35,NA,Gansu
26,36,NA,Gansu
26,37,NA,Gansu
26,38,NA,Gansu
26,39,NA,Gansu
26,40,NA,Gansu
26,41,NA,Gansu
26,42,NA,Gansu
26,43,NA,Gansu
26,44,NA,Gansu
26,45,NA,Gansu
26,46,NA,Gansu
26,47,NA,Gansu
26,48,NA,Gansu
26,49,NA,Gansu
26,50,NA,Gansu
26,51,NA,Gansu
26,52,NA,Gansu
26,53,NA,Gansu
26,54,NA,Gansu
26,55,NA,Gansu
26,56,NA,Gansu
26,57,NA,Gansu
26,58,NA,Gansu
26,59,NA,Gansu
26,60,NA,Gansu
26,61,NA,Gansu
26,62,NA,Gansu
26,63,NA,Gansu
26,64,NA,Gansu
26,65,NA,Gansu
26,66,NA,Gansu
26,67,NA,Gansu
26,68,NA,Gansu
26,69,NA,Gansu
26,70,NA,Gansu
26,71,NA,Gansu
26,72,NA,Gansu
26,73,NA,Gansu
26,74,NA,Gansu
26,75,NA,Gansu
26,76,NA,Gansu
26,77,NA,Gansu
26,78,NA,Gansu
26,79,NA,Gansu
26,80,NA,Gansu
26,81,NA,Gansu
26,82,NA,Gansu
26,83,2,Gansu
26,84,0,Gansu
26,85,2,Gansu
26,86,3,Gansu
26,87,7,Gansu
26,88,5,Gansu
26,89,5,Gansu
26,90,2,Gansu
26,91,3,Gansu
26,92,11,Gansu
26,93,11,Gansu
26,94,4,Gansu
26,95,2,Gansu
26,96,5,Gansu
26,97,0,Gansu
26,98,5,Gansu
26,99,12,Gansu
26,100,4,Gansu
26,101,0,Gansu
26,102,3,Gansu
26,103,1,Gansu
26,104,3,Gansu
26,105,0,Gansu
26,106,0,Gansu
26,107,0,Gansu
26,108,1,Gansu
26,109,0,Gansu
26,110,0,Gansu
26,111,0,Gansu
26,112,0,Gansu
26,113,0,Gansu
26,114,0,Gansu
26,115,0,Gansu
26,116,0,Gansu
26,117,0,Gansu
26,118,0,Gansu
26,119,0,Gansu
26,120,0,Gansu
26,121,0,Gansu
26,122,0,Gansu
26,123,0,Gansu
27,0,NA,Xinjiang
27,1,NA,Xinjiang
27,2,NA,Xinjiang
27,3,NA,Xinjiang
27,4,NA,Xinjiang
27,5,NA,Xinjiang
27,6,NA,Xinjiang
27,7,NA,Xinjiang
27,8,NA,Xinjiang
27,9,NA,Xinjiang
27,10,NA,Xinjiang
27,11,NA,Xinjiang
27,12,NA,Xinjiang
27,13,NA,Xinjiang
27,14,NA,Xinjiang
27,15,NA,Xinjiang
27,16,NA,Xinjiang
27,17,NA,Xinjiang
27,18,NA,Xinjiang
27,19,NA,Xinjiang
27,20,NA,Xinjiang
27,21,NA,Xinjiang
27,22,NA,Xinjiang
27,23,NA,Xinjiang
27,24,NA,Xinjiang
27,25,NA,Xinjiang
27,26,NA,Xinjiang
27,27,NA,Xinjiang
27,28,NA,Xinjiang
27,29,NA,Xinjiang
27,30,NA,Xinjiang
27,31,NA,Xinjiang
27,32,NA,Xinjiang
27,33,NA,Xinjiang
27,34,NA,Xinjiang
27,35,NA,Xinjiang
27,36,NA,Xinjiang
27,37,NA,Xinjiang
27,38,NA,Xinjiang
27,39,NA,Xinjiang
27,40,NA,Xinjiang
27,41,NA,Xinjiang
27,42,NA,Xinjiang
27,43,NA,Xinjiang
27,44,NA,Xinjiang
27,45,NA,Xinjiang
27,46,NA,Xinjiang
27,47,NA,Xinjiang
27,48,NA,Xinjiang
27,49,NA,Xinjiang
27,50,NA,Xinjiang
27,51,NA,Xinjiang
27,52,NA,Xinjiang
27,53,NA,Xinjiang
27,54,NA,Xinjiang
27,55,NA,Xinjiang
27,56,NA,Xinjiang
27,57,NA,Xinjiang
27,58,NA,Xinjiang
27,59,NA,Xinjiang
27,60,NA,Xinjiang
27,61,NA,Xinjiang
27,62,NA,Xinjiang
27,63,NA,Xinjiang
27,64,NA,Xinjiang
27,65,NA,Xinjiang
27,66,NA,Xinjiang
27,67,NA,Xinjiang
27,68,NA,Xinjiang
27,69,NA,Xinjiang
27,70,NA,Xinjiang
27,71,NA,Xinjiang
27,72,NA,Xinjiang
27,73,NA,Xinjiang
27,74,NA,Xinjiang
27,75,NA,Xinjiang
27,76,NA,Xinjiang
27,77,NA,Xinjiang
27,78,NA,Xinjiang
27,79,NA,Xinjiang
27,80,NA,Xinjiang
27,81,NA,Xinjiang
27,82,NA,Xinjiang
27,83,2,Xinjiang
27,84,0,Xinjiang
27,85,1,Xinjiang
27,86,1,Xinjiang
27,87,1,Xinjiang
27,88,5,Xinjiang
27,89,3,Xinjiang
27,90,1,Xinjiang
27,91,3,Xinjiang
27,92,1,Xinjiang
27,93,3,Xinjiang
27,94,3,Xinjiang
27,95,5,Xinjiang
27,96,3,Xinjiang
27,97,4,Xinjiang
27,98,3,Xinjiang
27,99,3,Xinjiang
27,100,3,Xinjiang
27,101,4,Xinjiang
27,102,6,Xinjiang
27,103,4,Xinjiang
27,104,4,Xinjiang
27,105,2,Xinjiang
27,106,5,Xinjiang
27,107,1,Xinjiang
27,108,4,Xinjiang
27,109,1,Xinjiang
27,110,0,Xinjiang
27,111,0,Xinjiang
27,112,0,Xinjiang
27,113,0,Xinjiang
27,114,0,Xinjiang
27,115,0,Xinjiang
27,116,0,Xinjiang
27,117,0,Xinjiang
27,118,0,Xinjiang
27,119,0,Xinjiang
27,120,0,Xinjiang
27,121,0,Xinjiang
27,122,0,Xinjiang
27,123,0,Xinjiang
28,0,NA,Inner Mongolia
28,1,NA,Inner Mongolia
28,2,NA,Inner Mongolia
28,3,NA,Inner Mongolia
28,4,NA,Inner Mongolia
28,5,NA,Inner Mongolia
28,6,NA,Inner Mongolia
